job_id,posting_date,application_deadline,days_to_deadline,verified_post,screening_process,application_method,view_count,fraudulent
11199,2024-02-08,2024-02-14,6,True,Unclear,Email,267,0
11200,2024-02-09,2024-02-14,5,False,Unclear,Email,264,0
11201,2024-02-10,2024-02-14,4,False,Unclear,Third-party,97,0
11202,2024-02-11,2024-02-16,5,False,None,Third-party,284,0
11203,2024-02-12,2024-02-15,3,False,None,Email,204,0
11204,2024-02-13,2024-02-20,7,True,Unclear,Third-party,69,0
11205,2024-02-14,2024-02-24,10,True,None,Unspecified,152,0
11206,2024-02-15,2024-02-21,6,False,Unclear,Email,193,0
11207,2024-02-16,2024-02-20,4,False,None,Email,111,0
11208,2024-02-17,2024-02-22,5,True,Unclear,Email,224,0
11209,2024-02-18,2024-02-24,6,False,Unclear,Third-party,40,0
11210,2024-02-19,2024-02-28,9,False,None,Email,121,0
11211,2024-02-20,2024-02-25,5,False,None,Email,100,0
11212,2024-02-21,2024-02-27,6,True,None,Unspecified,138,0
11213,2024-02-22,2024-03-01,8,False,None,Email,201,0
11214,2024-02-23,2024-02-27,4,True,None,Third-party,212,0
11215,2024-02-24,2024-03-05,10,False,Unclear,Email,248,0
11216,2024-02-25,2024-03-01,5,False,Unclear,Third-party,251,0
11217,2024-02-26,2024-03-02,5,False,None,Unspecified,158,0
11218,2024-02-27,2024-03-08,10,False,Unclear,Third-party,9,0
11219,2024-02-28,2024-03-02,3,False,Unclear,Email,170,0
11220,2024-02-29,2024-03-08,8,True,Unclear,Third-party,246,0
11221,2024-03-01,2024-03-08,7,True,Unclear,Email,130,0
11222,2024-03-02,2024-03-12,10,True,None,Third-party,265,0
11223,2024-03-03,2024-03-10,7,True,Unclear,Email,97,0
11224,2024-03-04,2024-03-11,7,True,None,Unspecified,171,0
11225,2024-03-05,2024-03-13,8,True,None,Unspecified,223,0
11226,2024-03-06,2024-03-10,4,True,Unclear,Email,32,0
11227,2024-03-07,2024-03-15,8,True,None,Third-party,130,0
11228,2024-03-08,2024-03-17,9,False,None,Third-party,62,0
11229,2024-03-09,2024-03-19,10,True,None,Email,259,0
11230,2024-03-10,2024-03-13,3,False,None,Unspecified,224,0
11231,2024-03-11,2024-03-21,10,False,Unclear,Email,59,0
11232,2024-03-12,2024-03-15,3,True,Unclear,Email,286,0
11233,2024-03-13,2024-03-23,10,False,Unclear,Email,79,0
11234,2024-03-14,2024-03-21,7,False,Unclear,Third-party,228,0
11235,2024-03-15,2024-03-21,6,False,Unclear,Unspecified,269,0
11236,2024-03-16,2024-03-24,8,True,Unclear,Third-party,239,0
11237,2024-03-17,2024-03-26,9,True,None,Third-party,117,0
11238,2024-03-18,2024-03-21,3,True,None,Email,216,0
11239,2024-03-19,2024-03-25,6,False,None,Email,269,0
11240,2024-03-20,2024-03-27,7,False,None,Unspecified,50,0
11241,2024-03-21,2024-03-27,6,True,None,Third-party,293,0
11242,2024-03-22,2024-04-01,10,False,None,Unspecified,181,0
11243,2024-03-23,2024-03-30,7,True,None,Unspecified,126,0
11244,2024-03-24,2024-03-27,3,False,None,Unspecified,238,0
11245,2024-03-25,2024-03-31,6,False,None,Email,82,0
11246,2024-03-26,2024-03-31,5,False,None,Email,198,0
11247,2024-03-27,2024-03-31,4,False,None,Email,58,0
11248,2024-03-28,2024-04-01,4,False,Unclear,Email,257,0
11249,2024-03-29,2024-04-07,9,True,None,Third-party,30,0
11250,2024-03-30,2024-04-05,6,False,None,Email,138,0
11251,2024-01-01,2024-01-10,9,False,None,Email,275,0
11252,2024-01-02,2024-01-09,7,False,None,Unspecified,58,0
11253,2024-01-03,2024-01-06,3,False,None,Unspecified,13,0
11254,2024-01-04,2024-01-13,9,False,Unclear,Unspecified,90,0
11255,2024-01-05,2024-01-09,4,False,Unclear,Third-party,199,0
11256,2024-01-06,2024-01-16,10,False,Unclear,Third-party,296,0
11257,2024-01-07,2024-01-11,4,True,Unclear,Email,96,0
11258,2024-01-08,2024-01-17,9,True,Unclear,Third-party,267,0
11259,2024-01-09,2024-01-12,3,False,None,Third-party,56,0
11260,2024-01-10,2024-01-20,10,True,Unclear,Unspecified,39,0
11261,2024-01-11,2024-01-19,8,False,None,Third-party,180,0
11262,2024-01-12,2024-01-20,8,False,Unclear,Email,188,0
11263,2024-01-13,2024-01-23,10,False,Unclear,Email,135,0
11264,2024-01-14,2024-01-21,7,False,None,Email,27,0
11265,2024-01-15,2024-01-22,7,True,Unclear,Unspecified,115,0
11266,2024-01-16,2024-01-24,8,False,None,Unspecified,233,0
11267,2024-01-17,2024-01-27,10,False,None,Unspecified,38,0
11268,2024-01-18,2024-01-27,9,False,Unclear,Third-party,265,0
11269,2024-01-19,2024-01-26,7,False,Unclear,Third-party,92,0
11270,2024-01-20,2024-01-25,5,True,None,Email,23,0
11271,2024-01-21,2024-01-30,9,False,None,Email,229,0
11272,2024-01-22,2024-01-31,9,False,Unclear,Third-party,245,0
11273,2024-01-23,2024-01-28,5,False,None,Email,151,0
11274,2024-01-24,2024-01-27,3,False,Unclear,Third-party,174,0
11275,2024-01-25,2024-02-03,9,True,Unclear,Third-party,236,0
11276,2024-01-26,2024-01-29,3,False,Unclear,Unspecified,293,0
11277,2024-01-27,2024-02-02,6,False,Unclear,Third-party,281,0
11278,2024-01-28,2024-02-07,10,True,Unclear,Email,52,0
11279,2024-01-29,2024-02-07,9,False,None,Email,229,0
11280,2024-01-30,2024-02-08,9,True,None,Unspecified,157,0
11281,2024-01-31,2024-02-07,7,False,None,Unspecified,184,0
11282,2024-02-01,2024-02-10,9,False,None,Unspecified,278,0
11283,2024-02-02,2024-02-12,10,False,Unclear,Third-party,181,0
11284,2024-02-03,2024-02-09,6,True,None,Unspecified,217,0
11285,2024-02-04,2024-02-11,7,True,None,Unspecified,170,0
11286,2024-02-05,2024-02-15,10,True,None,Email,218,0
11287,2024-02-06,2024-02-15,9,False,Unclear,Email,138,0
11288,2024-02-07,2024-02-12,5,False,Unclear,Email,222,0
11289,2024-02-08,2024-02-12,4,False,None,Email,232,0
11290,2024-02-09,2024-02-17,8,False,Unclear,Third-party,176,0
11291,2024-02-10,2024-02-15,5,True,Unclear,Third-party,89,0
11292,2024-02-11,2024-02-17,6,False,None,Unspecified,267,0
11293,2024-02-12,2024-02-20,8,True,Unclear,Email,298,0
11294,2024-02-13,2024-02-23,10,False,Unclear,Unspecified,40,0
11295,2024-02-14,2024-02-24,10,False,None,Unspecified,29,0
11296,2024-02-15,2024-02-19,4,True,Unclear,Unspecified,174,0
11297,2024-02-16,2024-02-19,3,True,None,Email,98,0
11298,2024-02-17,2024-02-26,9,False,Unclear,Unspecified,94,0
11299,2024-02-18,2024-02-25,7,False,None,Email,231,0
11300,2024-02-19,2024-02-23,4,True,Unclear,Email,122,0
11301,2024-02-20,2024-02-24,4,True,None,Email,178,0
11302,2024-02-21,2024-02-25,4,True,None,Email,144,0
11303,2024-02-22,2024-03-02,9,False,None,Email,155,0
11304,2024-02-23,2024-02-27,4,False,Unclear,Third-party,218,0
11305,2024-02-24,2024-02-28,4,False,Unclear,Unspecified,41,0
11306,2024-02-25,2024-02-28,3,False,Unclear,Third-party,34,0
11307,2024-02-26,2024-03-04,7,True,None,Unspecified,85,0
11308,2024-02-27,2024-03-01,3,True,None,Unspecified,87,0
11309,2024-02-28,2024-03-06,7,False,Unclear,Unspecified,174,0
11310,2024-02-29,2024-03-06,6,True,None,Third-party,126,0
11311,2024-03-01,2024-03-09,8,False,Unclear,Unspecified,136,0
11312,2024-03-02,2024-03-10,8,False,Unclear,Third-party,30,0
11313,2024-03-03,2024-03-06,3,False,Unclear,Email,69,0
11314,2024-03-04,2024-03-12,8,True,Unclear,Unspecified,59,0
11315,2024-03-05,2024-03-15,10,True,None,Third-party,138,0
11316,2024-03-06,2024-03-13,7,False,Unclear,Third-party,279,0
11317,2024-03-07,2024-03-14,7,True,Unclear,Unspecified,107,0
11318,2024-03-08,2024-03-17,9,False,None,Third-party,120,0
11319,2024-03-09,2024-03-19,10,True,Unclear,Unspecified,142,0
11320,2024-03-10,2024-03-15,5,False,None,Unspecified,122,0
11321,2024-03-11,2024-03-19,8,True,Unclear,Unspecified,256,0
11322,2024-03-12,2024-03-19,7,True,Unclear,Third-party,248,0
11323,2024-03-13,2024-03-21,8,True,Unclear,Email,206,0
11324,2024-03-14,2024-03-21,7,False,None,Third-party,14,0
11325,2024-03-15,2024-03-22,7,False,None,Unspecified,289,0
11326,2024-03-16,2024-03-26,10,False,Unclear,Unspecified,59,0
11327,2024-03-17,2024-03-21,4,False,Unclear,Third-party,23,0
11328,2024-03-18,2024-03-28,10,False,None,Email,194,0
11329,2024-03-19,2024-03-24,5,False,Unclear,Third-party,208,0
11330,2024-03-20,2024-03-29,9,False,None,Third-party,194,0
11331,2024-03-21,2024-03-30,9,False,None,Third-party,270,0
11332,2024-03-22,2024-03-29,7,False,None,Third-party,267,0
11333,2024-03-23,2024-03-29,6,False,Unclear,Third-party,228,0
11334,2024-03-24,2024-03-27,3,True,Unclear,Email,72,0
11335,2024-03-25,2024-03-30,5,False,None,Email,180,0
11336,2024-03-26,2024-04-02,7,False,None,Third-party,186,0
11337,2024-03-27,2024-04-01,5,False,None,Unspecified,21,0
11338,2024-03-28,2024-04-07,10,False,Unclear,Third-party,179,0
11339,2024-03-29,2024-04-05,7,False,None,Third-party,290,0
11340,2024-03-30,2024-04-05,6,False,Unclear,Unspecified,272,0
11341,2024-01-01,2024-01-07,6,True,Unclear,Third-party,113,0
11342,2024-01-02,2024-01-12,10,False,None,Email,191,0
11343,2024-01-03,2024-01-08,5,False,Unclear,Third-party,248,0
11344,2024-01-04,2024-01-10,6,True,None,Third-party,154,0
11345,2024-01-05,2024-01-08,3,False,Unclear,Third-party,162,0
11346,2024-01-06,2024-01-16,10,True,None,Third-party,14,0
11347,2024-01-07,2024-01-12,5,True,None,Third-party,213,0
11348,2024-01-08,2024-01-14,6,True,Unclear,Unspecified,69,0
11349,2024-01-09,2024-01-19,10,False,None,Email,240,0
11350,2024-01-10,2024-01-17,7,False,Unclear,Third-party,68,0
11351,2024-01-11,2024-01-16,5,True,Unclear,Third-party,33,0
11352,2024-01-12,2024-01-22,10,True,Unclear,Third-party,219,0
11353,2024-01-13,2024-01-18,5,False,Unclear,Third-party,92,0
11354,2024-01-14,2024-01-21,7,True,Unclear,Unspecified,39,0
11355,2024-01-15,2024-01-20,5,False,None,Email,92,0
11356,2024-01-16,2024-01-19,3,True,Unclear,Email,86,0
11357,2024-01-17,2024-01-24,7,True,None,Unspecified,284,0
11358,2024-01-18,2024-01-25,7,False,None,Third-party,239,0
11359,2024-01-19,2024-01-26,7,True,None,Unspecified,214,0
11360,2024-01-20,2024-01-26,6,True,None,Email,129,0
11361,2024-01-21,2024-01-27,6,False,None,Unspecified,96,0
11362,2024-01-22,2024-01-31,9,False,Unclear,Unspecified,247,0
11363,2024-01-23,2024-01-26,3,False,None,Unspecified,49,0
11364,2024-01-24,2024-01-31,7,False,Unclear,Email,21,0
11365,2024-01-25,2024-01-31,6,False,Unclear,Third-party,195,0
11366,2024-01-26,2024-01-29,3,False,None,Unspecified,182,0
11367,2024-01-27,2024-01-31,4,True,Unclear,Email,164,0
11368,2024-01-28,2024-02-07,10,True,Unclear,Third-party,146,0
11369,2024-01-29,2024-02-06,8,False,Unclear,Unspecified,198,0
11370,2024-01-30,2024-02-08,9,True,None,Third-party,200,0
11371,2024-01-31,2024-02-10,10,False,None,Third-party,207,0
11372,2024-02-01,2024-02-07,6,False,None,Email,48,0
11373,2024-02-02,2024-02-05,3,False,None,Email,65,0
11374,2024-02-03,2024-02-10,7,False,None,Unspecified,191,0
11375,2024-02-04,2024-02-11,7,True,Unclear,Unspecified,199,0
11376,2024-02-05,2024-02-14,9,False,None,Email,155,0
11377,2024-02-06,2024-02-10,4,True,Unclear,Unspecified,25,0
11378,2024-02-07,2024-02-16,9,False,Unclear,Email,38,0
11379,2024-02-08,2024-02-17,9,False,Unclear,Email,52,0
11380,2024-02-09,2024-02-19,10,False,Unclear,Third-party,65,0
11381,2024-02-10,2024-02-18,8,False,Unclear,Unspecified,214,0
11382,2024-02-11,2024-02-15,4,True,None,Unspecified,270,0
11383,2024-02-12,2024-02-20,8,True,None,Third-party,135,0
11384,2024-02-13,2024-02-16,3,False,Unclear,Third-party,75,0
11385,2024-02-14,2024-02-22,8,False,None,Email,190,0
11386,2024-02-15,2024-02-19,4,False,Unclear,Third-party,86,0
11387,2024-02-16,2024-02-26,10,False,Unclear,Unspecified,296,0
11388,2024-02-17,2024-02-21,4,False,None,Third-party,250,0
11389,2024-02-18,2024-02-28,10,False,None,Third-party,50,0
11390,2024-02-19,2024-03-30,40,False,Interview,LinkedIn,324,1
11391,2024-02-20,2024-03-01,10,True,None,Email,184,0
11392,2024-02-21,2024-03-01,9,False,Unclear,Unspecified,163,0
11393,2024-02-22,2024-03-03,10,False,Unclear,Unspecified,196,0
11394,2024-02-23,2024-02-26,3,False,Unclear,Third-party,212,0
11395,2024-02-24,2024-03-03,8,False,Unclear,Third-party,92,0
11396,2024-02-25,2024-03-05,9,False,Unclear,Third-party,57,0
11397,2024-02-26,2024-02-29,3,False,Unclear,Third-party,248,0
11398,2024-02-27,2024-03-08,10,False,Unclear,Email,102,0
11399,2024-02-28,2024-03-07,8,False,Unclear,Unspecified,218,0
11400,2024-02-29,2024-03-08,8,True,None,Unspecified,110,0
11401,2024-03-01,2024-03-11,10,True,Unclear,Unspecified,103,0
11402,2024-03-02,2024-03-09,7,False,Unclear,Third-party,213,0
11403,2024-03-03,2024-03-06,3,True,Unclear,Third-party,199,0
11404,2024-03-04,2024-03-13,9,False,Unclear,Third-party,129,0
11405,2024-03-05,2024-03-15,10,True,Unclear,Third-party,73,0
11406,2024-03-06,2024-03-11,5,False,None,Unspecified,248,0
11407,2024-03-07,2024-03-17,10,False,Unclear,Third-party,48,0
11408,2024-03-08,2024-03-15,7,False,Unclear,Email,30,0
11409,2024-03-09,2024-03-16,7,False,Unclear,Email,174,0
11410,2024-03-10,2024-03-15,5,True,Unclear,Third-party,5,0
11411,2024-03-11,2024-03-20,9,False,None,Email,96,0
11412,2024-03-12,2024-03-19,7,False,Unclear,Email,188,0
11413,2024-03-13,2024-03-20,7,True,None,Email,10,0
11414,2024-03-14,2024-03-20,6,False,Unclear,Third-party,97,0
11415,2024-03-15,2024-03-20,5,True,Unclear,Third-party,136,0
11416,2024-03-16,2024-03-21,5,True,Unclear,Third-party,100,0
11417,2024-03-17,2024-03-22,5,False,Unclear,Email,223,0
11418,2024-03-18,2024-03-21,3,False,Unclear,Third-party,226,0
11419,2024-03-19,2024-03-28,9,False,Unclear,Third-party,161,0
11420,2024-03-20,2024-03-26,6,False,Unclear,Third-party,290,0
11421,2024-03-21,2024-03-27,6,False,None,Unspecified,100,0
11422,2024-03-22,2024-03-30,8,True,None,Unspecified,6,0
11423,2024-03-23,2024-03-27,4,True,Unclear,Third-party,76,0
11424,2024-03-24,2024-03-31,7,True,Unclear,Email,217,0
11425,2024-03-25,2024-03-30,5,True,Unclear,Email,120,0
11426,2024-03-26,2024-04-01,6,False,Unclear,Unspecified,132,0
11427,2024-03-27,2024-04-06,10,True,None,Unspecified,107,0
11428,2024-03-28,2024-04-05,8,False,None,Unspecified,177,0
11429,2024-03-29,2024-04-05,7,True,Unclear,Email,139,0
11430,2024-03-30,2024-04-08,9,False,None,Unspecified,243,0
11431,2024-01-01,2024-01-07,6,False,None,Third-party,246,0
11432,2024-01-02,2024-01-07,5,False,None,Email,257,0
11433,2024-01-03,2024-01-10,7,True,None,Unspecified,77,0
11434,2024-01-04,2024-01-08,4,False,Unclear,Email,248,0
11435,2024-01-05,2024-01-08,3,True,None,Third-party,212,0
11436,2024-01-06,2024-01-12,6,False,Unclear,Unspecified,176,0
11437,2024-01-07,2024-01-10,3,False,Unclear,Third-party,117,0
11438,2024-01-08,2024-01-15,7,False,None,Email,85,0
11439,2024-01-09,2024-01-14,5,True,None,Third-party,273,0
11440,2024-01-10,2024-01-15,5,True,Unclear,Email,104,0
11441,2024-01-11,2024-01-19,8,True,None,Email,292,0
11442,2024-01-12,2024-01-22,10,True,Unclear,Third-party,124,0
11443,2024-01-13,2024-01-16,3,True,Unclear,Third-party,169,0
11444,2024-01-14,2024-01-22,8,False,None,Email,112,0
11445,2024-01-15,2024-01-23,8,False,Unclear,Email,29,0
11446,2024-01-16,2024-01-22,6,False,None,Third-party,72,0
11447,2024-01-17,2024-01-23,6,True,None,Unspecified,113,0
11448,2024-01-18,2024-01-27,9,False,None,Unspecified,262,0
11449,2024-01-19,2024-01-26,7,False,Unclear,Unspecified,170,0
11450,2024-01-20,2024-01-29,9,True,None,Email,25,0
11451,2024-01-21,2024-01-29,8,True,Unclear,Email,260,0
11452,2024-01-22,2024-01-28,6,False,None,Third-party,93,0
11453,2024-01-23,2024-02-01,9,False,Unclear,Third-party,58,0
11454,2024-01-24,2024-01-27,3,False,None,Unspecified,163,0
11455,2024-01-25,2024-02-01,7,True,None,Email,209,0
11456,2024-01-26,2024-01-30,4,False,None,Third-party,259,0
11457,2024-01-27,2024-02-05,9,True,None,Third-party,181,0
11458,2024-01-28,2024-02-02,5,False,Unclear,Unspecified,194,0
11459,2024-01-29,2024-02-02,4,False,Unclear,Email,162,0
11460,2024-01-30,2024-02-02,3,False,None,Email,199,0
11461,2024-01-31,2024-02-10,10,False,Unclear,Email,156,0
11462,2024-02-01,2024-02-10,9,False,None,Unspecified,248,0
11463,2024-02-02,2024-02-11,9,False,None,Unspecified,223,0
11464,2024-02-03,2024-02-12,9,False,Unclear,Email,171,0
11465,2024-02-04,2024-02-10,6,True,None,Unspecified,262,0
11466,2024-02-05,2024-02-10,5,False,Unclear,Unspecified,226,0
11467,2024-02-06,2024-02-10,4,False,None,Unspecified,278,0
11468,2024-02-07,2024-02-12,5,False,Unclear,Email,188,0
11469,2024-02-08,2024-02-13,5,False,None,Unspecified,152,0
11470,2024-02-09,2024-02-16,7,False,None,Unspecified,212,0
11471,2024-02-10,2024-02-14,4,True,None,Third-party,113,0
11472,2024-02-11,2024-02-15,4,True,None,Unspecified,172,0
11473,2024-02-12,2024-02-20,8,False,Unclear,Email,57,0
11474,2024-02-13,2024-02-20,7,True,Unclear,Unspecified,52,0
11475,2024-02-14,2024-02-23,9,False,None,Email,83,0
11476,2024-02-15,2024-02-21,6,True,Unclear,Third-party,61,0
11477,2024-02-16,2024-02-23,7,False,None,Third-party,181,0
11478,2024-02-17,2024-02-26,9,False,None,Unspecified,278,0
11479,2024-02-18,2024-02-22,4,False,None,Third-party,74,0
11480,2024-02-19,2024-02-22,3,False,None,Third-party,189,0
11481,2024-02-20,2024-02-27,7,False,Unclear,Email,9,0
11482,2024-02-21,2024-02-24,3,False,Unclear,Unspecified,191,0
11483,2024-02-22,2024-02-28,6,False,Unclear,Email,270,0
11484,2024-02-23,2024-03-01,7,True,None,Unspecified,290,0
11485,2024-02-24,2024-03-02,7,False,None,Email,227,0
11486,2024-02-25,2024-03-03,7,False,None,Third-party,250,0
11487,2024-02-26,2024-02-29,3,False,Unclear,Unspecified,31,0
11488,2024-02-27,2024-03-03,5,True,Unclear,Third-party,114,0
11489,2024-02-28,2024-03-04,5,True,Unclear,Unspecified,31,0
11490,2024-02-29,2024-03-08,8,False,None,Unspecified,123,0
11491,2024-03-01,2024-03-05,4,False,Unclear,Third-party,197,0
11492,2024-03-02,2024-03-12,10,False,None,Email,240,0
11493,2024-03-03,2024-03-13,10,False,Unclear,Third-party,144,0
11494,2024-03-04,2024-03-12,8,False,None,Third-party,200,0
11495,2024-03-05,2024-03-08,3,False,Unclear,Email,285,0
11496,2024-03-06,2024-03-10,4,True,None,Third-party,247,0
11497,2024-03-07,2024-03-16,9,True,None,Unspecified,183,0
11498,2024-03-08,2024-03-18,10,False,None,Unspecified,233,0
11499,2024-03-09,2024-03-18,9,False,None,Unspecified,167,0
11500,2024-03-10,2024-03-20,10,False,Unclear,Unspecified,27,0
11501,2024-03-11,2024-03-18,7,True,Unclear,Email,260,0
11502,2024-03-12,2024-03-22,10,False,Unclear,Third-party,131,0
11503,2024-03-13,2024-03-18,5,True,Unclear,Third-party,297,0
11504,2024-03-14,2024-04-07,24,True,Form,LinkedIn,1743,1
11505,2024-03-15,2024-03-20,5,False,None,Email,266,0
11506,2024-03-16,2024-03-23,7,False,None,Email,282,0
11507,2024-03-17,2024-03-24,7,False,None,Email,204,0
11508,2024-03-18,2024-04-28,41,False,Technical Test,LinkedIn,1649,1
11509,2024-03-19,2024-03-27,8,False,None,Email,206,0
11510,2024-03-20,2024-03-28,8,True,Unclear,Email,246,0
11511,2024-03-21,2024-03-26,5,False,None,Third-party,282,0
11512,2024-03-22,2024-03-30,8,True,None,Email,218,0
11513,2024-03-23,2024-03-26,3,False,Unclear,Email,280,0
11514,2024-03-24,2024-03-31,7,True,None,Unspecified,13,0
11515,2024-03-25,2024-04-04,10,False,None,Unspecified,183,0
11516,2024-03-26,2024-05-10,45,True,None,Email,4255,1
11517,2024-03-27,2024-03-31,4,False,None,Third-party,7,0
11518,2024-03-28,2024-03-31,3,True,None,Email,298,0
11519,2024-03-29,2024-04-06,8,False,Unclear,Third-party,36,0
11520,2024-03-30,2024-04-06,7,True,None,Third-party,285,0
11521,2024-01-01,2024-01-08,7,True,None,Third-party,251,0
11522,2024-01-02,2024-01-09,7,True,Unclear,Third-party,194,0
11523,2024-01-03,2024-01-11,8,False,Unclear,Unspecified,36,0
11524,2024-01-04,2024-01-07,3,False,Unclear,Unspecified,100,0
11525,2024-01-05,2024-01-08,3,True,None,Email,37,0
11526,2024-01-06,2024-01-13,7,False,Unclear,Unspecified,43,0
11527,2024-01-07,2024-01-10,3,False,None,Unspecified,278,0
11528,2024-01-08,2024-01-16,8,False,Unclear,Third-party,251,0
11529,2024-01-09,2024-01-19,10,False,None,Third-party,205,0
11530,2024-01-10,2024-01-15,5,True,None,Third-party,297,0
11531,2024-01-11,2024-01-15,4,False,Unclear,Unspecified,95,0
11532,2024-01-12,2024-01-22,10,False,Unclear,Unspecified,167,0
11533,2024-01-13,2024-01-23,10,False,None,Third-party,78,0
11534,2024-01-14,2024-01-22,8,False,Unclear,Email,6,0
11535,2024-01-15,2024-01-23,8,False,None,Third-party,237,0
11536,2024-01-16,2024-01-25,9,False,Unclear,Third-party,37,0
11537,2024-01-17,2024-01-22,5,True,None,Unspecified,40,0
11538,2024-01-18,2024-01-22,4,True,None,Email,288,0
11539,2024-01-19,2024-02-24,36,True,Interview,Company Website,3499,1
11540,2024-01-20,2024-01-25,5,False,None,Unspecified,73,0
11541,2024-01-21,2024-01-28,7,False,Unclear,Unspecified,199,0
11542,2024-01-22,2024-03-04,42,True,Technical Test,LinkedIn,2249,1
11543,2024-01-23,2024-03-02,39,True,Form,Company Website,3600,1
11544,2024-01-24,2024-02-03,10,False,Unclear,Third-party,197,0
11545,2024-01-25,2024-01-31,6,True,None,Unspecified,114,0
11546,2024-01-26,2024-02-05,10,False,Unclear,Unspecified,173,0
11547,2024-01-27,2024-02-02,6,False,None,Unspecified,48,0
11548,2024-01-28,2024-02-01,4,False,Unclear,Third-party,246,0
11549,2024-01-29,2024-03-01,32,True,Technical Test,Email,953,1
11550,2024-01-30,2024-03-05,35,False,Form,Company Website,2450,1
11551,2024-01-31,2024-02-27,27,True,None,Email,4383,1
11552,2024-02-01,2024-02-09,8,False,None,Unspecified,245,0
11553,2024-02-02,2024-02-08,6,True,Unclear,Email,196,0
